Time,Stock,I_t,Price
0,100,0,3.603369
0.010000,103.734848,1,7.232210
0.020000,103.253349,2,5.562380
0.030000,102.122101,3,5.484342
0.040000,103.183594,4,6.305594
0.050000,102.879669,5,6.465228
0.060000,104.097725,6,7.627640
0.070000,106.791451,7,7.329330
0.080000,108.830879,8,9.898589
0.090000,109.654716,9,11.190983
0.100000,111.031586,10,11.946488
0.110000,109.138428,11,10.179750
0.120000,107.480286,12,7.722179
0.130000,109.943619,13,10.249891
0.140000,111.870926,14,10.888295
0.150000,113.021614,15,12.338040
0.160000,117.272041,16,18.068424
0.170000,116.055740,17,15.300244
0.180000,115.751518,18,15.812361
0.190000,115.439415,19,14.412623
0.200000,118.585640,20,19.192440
0.210000,122.228889,20,25.027719
0.220000,123.128929,20,27.952795
0.230000,127.108192,20,29.837238
0.240000,129.919357,20,36.121441
0.250000,124.432831,20,29.568295
0.260000,125.058037,20,28.704189
0.270000,123.758858,20,26.240473
0.280000,123.619667,20,26.143856
0.290000,119.715027,21,20.617073
0.300000,119.466751,22,21.245918
0.310000,118.373093,23,18.057129
0.320000,120.389511,23,22.033985
0.330000,124.435760,23,26.917122
0.340000,125.436440,23,29.492458
0.350000,124.036110,23,27.025921
0.360000,127.235886,23,30.812937
0.370000,125.914322,23,28.687044
0.380000,129.705231,23,34.248219
0.390000,131.393646,23,35.909798
0.400000,136.393402,23,40.777596
0.410000,135.530563,23,40.295650
0.420000,138.222183,23,43.580833
0.430000,133.902695,23,37.954750
0.440000,131.961975,23,36.968845
0.450000,129.221237,23,32.427704
0.460000,126.306412,23,29.359936
0.470000,124.789192,23,27.320381
0.480000,126.281898,23,29.014488
0.490000,122.949982,23,24.902798
0.500000,125.031509,23,28.046825
0.510000,123.046829,23,24.636543
0.520000,121.401237,23,22.505165
0.530000,120.978065,23,22.422398
0.540000,121.295197,23,22.519033
0.550000,113.672287,24,10.803762
0.560000,115.679901,25,13.863508
0.570000,114.816856,26,11.909875
0.580000,115.991508,27,14.611355
0.590000,114.718559,28,11.436607
0.600000,114.434685,29,11.136780
0.610000,113.475647,30,9.034652
0.620000,113.182800,31,8.440831
0.630000,112.469582,32,7.614686
0.640000,111.835327,33,6.070671
0.650000,110.093246,34,4.157841
0.660000,110.995285,35,4.897575
0.670000,111.703194,36,4.606313
0.680000,107.489761,37,1.515988
0.690000,107.117981,38,1.116892
0.700000,108.244720,39,1.328762
0.710000,105.233566,40,0.468564
0.720000,105.290657,41,0.152015
0.730000,108.776779,42,0.640751
0.740000,109.355820,43,0.622304
0.750000,108.730217,44,0.423256
0.760000,106.272125,45,0.027894
0.770000,109.262215,46,0.293842
0.780000,108.774841,47,0.000000
0.790000,107.351120,48,0.000000
0.800000,107.254753,49,0.000000
0.810000,105.858925,50,0.000000
0.820000,104.256088,51,0.000000
0.830000,107.925705,52,0.000000
0.840000,108.349892,53,0.000000
0.850000,110.956627,54,0.000000
0.860000,105.977585,55,0.000000
0.870000,105.424294,56,0.000000
0.880000,109.359322,57,0.000000
0.890000,113.685272,58,0.000000
0.900000,113.174782,59,0.000000
0.910000,115.968193,60,0.000000
0.920000,111.593513,61,0.000000
0.930000,109.386162,62,0.000000
0.940000,109.713570,63,0.000000
0.950000,107.153587,64,0.000000
0.960000,106.375320,65,0.000000
0.970000,106.675835,66,0.000000
0.980000,105.775368,67,0.000000
0.990000,107.202850,68,0.000000
1.000000,107.143333,69,0.000000
0.010000,102.183891,1,6.549663
0.020000,103.863625,2,6.691128
0.030000,103.649971,3,6.932761
0.040000,107.245903,4,9.379096
0.050000,105.562271,5,8.614149
0.060000,100.851395,6,3.719491
0.070000,99.115738,7,2.948113
0.080000,101.579697,8,3.637966
0.090000,102.164391,9,4.950530
0.100000,99.667213,10,2.548533
0.110000,100.320229,11,3.960770
0.120000,105.346375,12,6.460504
0.130000,104.634033,13,5.278116
0.140000,105.587830,14,5.799576
0.150000,107.563202,15,7.104306
0.160000,106.453979,16,5.873669
0.170000,105.385918,17,5.044604
0.180000,103.761192,18,3.843822
0.190000,103.577103,19,3.156331
0.200000,104.068306,20,3.663340
0.210000,104.953590,21,3.908874
0.220000,105.940002,22,4.478969
0.230000,107.235764,23,4.537781
0.240000,110.604317,24,8.290593
0.250000,115.205070,25,12.884197
0.260000,110.879494,26,7.426842
0.270000,108.941353,27,5.349025
0.280000,116.107765,28,13.177650
0.290000,115.543404,29,11.922342
0.300000,117.601364,30,14.914030
0.310000,118.178337,31,16.365227
0.320000,117.575615,32,14.352903
0.330000,117.696587,33,13.871731
0.340000,118.400749,34,14.278446
0.350000,116.285217,35,10.972161
0.360000,117.606415,36,12.472375
0.370000,118.013901,37,13.663406
0.380000,117.958855,38,11.724379
0.390000,118.667778,39,12.317359
0.400000,114.611259,40,5.319641
0.410000,112.934105,41,2.990847
0.420000,113.280853,42,3.117367
0.430000,114.287209,43,4.029271
0.440000,114.269981,44,2.801053
0.450000,112.464317,45,0.851815
0.460000,114.812943,46,1.812102
0.470000,111.995926,47,0.113708
0.480000,109.062798,48,0.000000
0.490000,108.217224,49,0.000000
0.500000,110.479729,50,0.000000
0.510000,109.293068,51,0.000000
0.520000,110.076164,52,0.000000
0.530000,114.115486,53,0.000000
0.540000,113.229713,54,0.000000
0.550000,117.868950,55,0.000000
0.560000,116.820961,56,0.000000
0.570000,116.792885,57,0.000000
0.580000,116.080276,58,0.000000
0.590000,113.140251,59,0.000000
0.600000,112.209297,60,0.000000
0.610000,112.925713,61,0.000000
0.620000,113.448799,62,0.000000
0.630000,112.162102,63,0.000000
0.640000,116.340134,64,0.000000
0.650000,117.908432,65,0.000000
0.660000,116.476143,66,0.000000
0.670000,113.431824,67,0.000000
0.680000,110.288612,68,0.000000
0.690000,109.862961,69,0.000000
0.700000,110.873764,70,0.000000
0.710000,108.565056,71,0.000000
0.720000,106.109291,72,0.000000
0.730000,103.400398,73,0.000000
0.740000,101.696831,74,0.000000
0.750000,100.688721,75,0.000000
0.760000,103.790100,76,0.000000
0.770000,108.353981,77,0.000000
0.780000,112.111351,78,0.000000
0.790000,109.441238,79,0.000000
0.800000,109.697380,80,0.000000
0.810000,111.267532,81,0.000000
0.820000,110.426773,82,0.000000
0.830000,112.012321,83,0.000000
0.840000,112.151649,84,0.000000
0.850000,114.512329,85,0.000000
0.860000,112.642097,86,0.000000
0.870000,112.252228,87,0.000000
0.880000,111.325607,88,0.000000
0.890000,108.295937,89,0.000000
0.900000,108.543694,90,0.000000
0.910000,111.308083,91,0.000000
0.920000,109.389397,92,0.000000
0.930000,110.719475,93,0.000000
0.940000,110.842010,94,0.000000
0.950000,111.467583,95,0.000000
0.960000,111.254341,96,0.000000
0.970000,107.121941,97,0.000000
0.980000,110.357201,98,0.000000
0.990000,109.014931,99,0.000000
1.000000,111.636971,100,0.000000
0.010000,100.536766,1,4.709674
0.020000,100.288429,2,3.456515
0.030000,101.390579,3,4.391333
0.040000,100.405975,4,4.044374
0.050000,99.846909,5,3.629022
0.060000,98.781982,6,2.857265
0.070000,98.278740,7,2.570156
0.080000,96.863853,8,2.077225
0.090000,96.844238,9,1.913660
0.100000,94.634659,10,1.261993
0.110000,93.443916,11,1.158320
0.120000,93.349121,12,0.765927
0.130000,95.497841,13,0.879795
0.140000,93.320381,14,0.767088
0.150000,92.674423,15,0.444112
0.160000,92.776588,16,0.673172
0.170000,92.946976,17,0.643234
0.180000,91.538986,18,0.342428
0.190000,91.448990,19,0.347246
0.200000,91.027756,20,0.381800
0.210000,93.418655,21,0.253242
0.220000,92.097504,22,0.218253
0.230000,94.616257,23,0.453503
0.240000,93.079956,24,0.278449
0.250000,94.087349,25,0.247890
0.260000,95.100914,26,0.338142
0.270000,96.000008,27,0.303416
0.280000,96.728607,28,0.396192
0.290000,95.596581,29,0.163552
0.300000,95.146667,30,0.178518
0.310000,97.085449,31,0.196114
0.320000,98.556450,32,0.210470
0.330000,99.955620,33,0.264567
0.340000,96.188850,34,0.052878
0.350000,96.564850,35,0.047697
0.360000,96.868820,36,0.035617
0.370000,98.572830,37,0.055459
0.380000,101.190636,38,0.030872
0.390000,97.875580,39,0.000000
0.400000,98.076851,40,0.054640
0.410000,98.559937,41,0.000000
0.420000,97.824356,42,0.000000
0.430000,101.043449,43,0.052711
0.440000,101.888733,44,0.000000
0.450000,99.494041,45,0.000000
0.460000,99.061745,46,0.000000
0.470000,98.903503,47,0.000000
0.480000,99.881691,48,0.000000
0.490000,103.286530,49,0.000000
0.500000,102.139252,50,0.000000
0.510000,100.931969,51,0.000000
0.520000,99.574799,52,0.000000
0.530000,101.002518,53,0.000000
0.540000,102.218658,54,0.000000
0.550000,103.329605,55,0.000000
0.560000,102.624390,56,0.000000
0.570000,96.871811,57,0.000000
0.580000,95.014656,58,0.000000
0.590000,94.463676,59,0.000000
0.600000,99.168526,60,0.000000
0.610000,102.637589,61,0.000000
0.620000,101.835693,62,0.000000
0.630000,99.452415,63,0.000000
0.640000,97.812141,64,0.000000
0.650000,100.104111,65,0.000000
0.660000,99.554733,66,0.000000
0.670000,100.188965,67,0.000000
0.680000,100.453033,68,0.000000
0.690000,103.574242,69,0.000000
0.700000,104.150887,70,0.000000
0.710000,105.899796,71,0.000000
0.720000,107.026772,72,0.000000
0.730000,104.171494,73,0.000000
0.740000,106.721886,74,0.000000
0.750000,107.690681,75,0.000000
0.760000,108.650200,76,0.000000
0.770000,106.117554,77,0.000000
0.780000,105.231094,78,0.000000
0.790000,103.853188,79,0.000000
0.800000,108.020035,80,0.000000
0.810000,111.434280,81,0.000000
0.820000,111.038933,82,0.000000
0.830000,110.887398,83,0.000000
0.840000,112.464958,84,0.000000
0.850000,111.215759,85,0.000000
0.860000,112.507072,86,0.000000
0.870000,113.389496,87,0.000000
0.880000,113.161018,88,0.000000
0.890000,114.862778,89,0.000000
0.900000,114.541855,90,0.000000
0.910000,110.829735,91,0.000000
0.920000,112.760490,92,0.000000
0.930000,104.604256,93,0.000000
0.940000,103.578392,94,0.000000
0.950000,103.773262,95,0.000000
0.960000,105.725746,96,0.000000
0.970000,108.758713,97,0.000000
0.980000,106.729874,98,0.000000
0.990000,104.258034,99,0.000000
1.000000,101.451912,100,0.000000
0.010000,103.504524,1,7.094470
0.020000,101.966782,2,5.635880
0.030000,98.812248,3,3.632930
0.040000,100.150215,4,3.693515
0.050000,96.893959,5,2.529839
0.060000,96.161217,6,2.371188
0.070000,96.689713,7,2.121247
0.080000,98.618111,8,2.732866
0.090000,99.701149,9,3.721117
0.100000,98.923973,10,2.468122
0.110000,97.008232,11,2.032314
0.120000,95.158646,12,0.809384
0.130000,95.862900,13,1.694060
0.140000,94.639755,14,0.811002
0.150000,95.078331,15,1.322355
0.160000,93.344986,16,0.581276
0.170000,94.401352,17,0.516539
0.180000,95.444252,18,0.328537
0.190000,95.482628,19,0.537519
0.200000,94.110886,20,0.373003
0.210000,92.748268,21,0.228498
0.220000,92.592171,22,0.337834
0.230000,89.465118,23,0.000000
0.240000,89.800201,24,0.077210
0.250000,91.031265,25,0.000000
0.260000,92.159332,26,0.019651
0.270000,92.954674,27,0.113340
0.280000,94.619148,28,0.124695
0.290000,93.766235,29,0.072296
0.300000,98.645683,30,0.204701
0.310000,100.184708,31,0.229711
0.320000,100.245117,32,0.435247
0.330000,98.191368,33,0.195046
0.340000,99.908325,34,0.192581
0.350000,97.528183,35,0.048573
0.360000,93.800728,36,0.000000
0.370000,93.455185,37,0.000000
0.380000,92.087761,38,0.029498
0.390000,91.135963,39,0.000000
0.400000,92.854485,40,0.000000
0.410000,93.689232,41,0.000000
0.420000,96.175880,42,0.000000
0.430000,97.035095,43,0.000000
0.440000,98.032928,44,0.000000
0.450000,98.712685,45,0.000000
0.460000,100.266159,46,0.000000
0.470000,101.421310,47,0.000000
0.480000,103.310165,48,0.000000
0.490000,106.433350,49,0.000000
0.500000,105.471397,50,0.000000
0.510000,104.761353,51,0.000000
0.520000,103.861008,52,0.000000
0.530000,102.067833,53,0.000000
0.540000,101.888931,54,0.000000
0.550000,102.836853,55,0.000000
0.560000,102.921242,56,0.000000
0.570000,108.116348,57,0.000000
0.580000,111.149185,58,0.000000
0.590000,109.394348,59,0.000000
0.600000,113.596313,60,0.000000
0.610000,113.233513,61,0.000000
0.620000,115.736740,62,0.000000
0.630000,114.468422,63,0.000000
0.640000,116.130043,64,0.000000
0.650000,116.998299,65,0.000000
0.660000,118.040329,66,0.000000
0.670000,115.876770,67,0.000000
0.680000,115.403389,68,0.000000
0.690000,118.579094,69,0.000000
0.700000,119.658417,70,0.000000
0.710000,121.260094,70,0.000000
0.720000,123.018036,70,0.000000
0.730000,122.420738,70,0.000000
0.740000,121.902359,70,0.000000
0.750000,118.943916,71,0.000000
0.760000,115.109131,72,0.000000
0.770000,116.981918,73,0.000000
0.780000,118.494598,74,0.000000
0.790000,117.715843,75,0.000000
0.800000,122.008583,75,0.000000
0.810000,120.503540,75,0.000000
0.820000,117.679306,76,0.000000
0.830000,115.943939,77,0.000000
0.840000,122.081650,77,0.000000
0.850000,124.948830,77,0.000000
0.860000,122.370850,77,0.000000
0.870000,123.594749,77,0.000000
0.880000,122.543747,77,0.000000
0.890000,122.638046,77,0.000000
0.900000,119.418121,78,0.000000
0.910000,120.914314,78,0.000000
0.920000,118.335915,79,0.000000
0.930000,118.758003,80,0.000000
0.940000,118.133186,81,0.000000
0.950000,119.874077,82,0.000000
0.960000,119.569252,83,0.000000
0.970000,122.707092,83,0.000000
0.980000,120.967323,83,0.000000
0.990000,115.472435,84,0.000000
1.000000,116.019318,85,0.000000
0.010000,103.542580,1,5.929531
0.020000,103.574181,2,7.334641
0.030000,102.529144,3,6.001131
0.040000,100.515358,4,4.960328
0.050000,97.999596,5,3.018234
0.060000,97.324615,6,2.600320
0.070000,96.918571,7,2.261617
0.080000,96.299667,8,2.010765
0.090000,95.043129,9,1.442785
0.100000,95.118393,10,1.710981
0.110000,93.610069,11,1.019150
0.120000,93.048447,12,0.883638
0.130000,90.969421,13,0.471714
0.140000,90.086517,14,0.309194
0.150000,93.906563,15,0.460377
0.160000,93.496902,16,0.693701
0.170000,96.232826,17,0.989733
0.180000,96.221497,18,0.857725
0.190000,93.656334,19,0.267197
0.200000,89.803322,20,0.155824
0.210000,90.928703,21,0.221351
0.220000,89.498520,22,0.081511
0.230000,88.128929,23,0.082402
0.240000,86.679527,24,0.063330
0.250000,87.808617,25,0.034693
0.260000,87.837059,26,0.060826
0.270000,86.002197,27,0.000000
0.280000,85.741562,28,0.000000
0.290000,81.250946,29,0.000000
0.300000,82.691841,30,0.000000
0.310000,82.159981,31,0.000000
0.320000,78.660957,32,0.000000
0.330000,80.215668,33,0.000000
0.340000,80.633186,34,0.000000
0.350000,82.136078,35,0.000000
0.360000,80.964478,36,0.000000
0.370000,79.915298,37,0.000000
0.380000,79.196999,38,0.000000
0.390000,79.498444,39,0.000000
0.400000,80.024445,40,0.000000
0.410000,78.558723,41,0.000000
0.420000,77.022232,42,0.000000
0.430000,74.542465,43,0.000000
0.440000,75.889778,44,0.000000
0.450000,75.448830,45,0.000000
0.460000,75.373581,46,0.000000
0.470000,74.604424,47,0.000000
0.480000,72.820763,48,0.000000
0.490000,70.312363,49,0.000000
0.500000,68.555389,50,0.000000
0.510000,68.133766,51,0.000000
0.520000,71.867706,52,0.000000
0.530000,69.706596,53,0.000000
0.540000,69.820801,54,0.000000
0.550000,71.658066,55,0.000000
0.560000,73.500748,56,0.000000
0.570000,74.207451,57,0.000000
0.580000,73.640503,58,0.000000
0.590000,75.106148,59,0.000000
0.600000,73.493378,60,0.000000
0.610000,72.966019,61,0.000000
0.620000,72.231071,62,0.000000
0.630000,74.140190,63,0.000000
0.640000,75.092674,64,0.000000
0.650000,74.278114,65,0.000000
0.660000,74.896637,66,0.000000
0.670000,73.354584,67,0.000000
0.680000,74.844315,68,0.000000
0.690000,75.314598,69,0.000000
0.700000,73.675079,70,0.000000
0.710000,72.337784,71,0.000000
0.720000,72.219467,72,0.000000
0.730000,70.538612,73,0.000000
0.740000,72.777367,74,0.000000
0.750000,72.139420,75,0.000000
0.760000,73.445442,76,0.000000
0.770000,73.714836,77,0.000000
0.780000,73.004280,78,0.000000
0.790000,74.378532,79,0.000000
0.800000,72.225601,80,0.000000
0.810000,69.587036,81,0.000000
0.820000,67.693962,82,0.000000
0.830000,67.578529,83,0.000000
0.840000,67.752495,84,0.000000
0.850000,69.105568,85,0.000000
0.860000,68.649811,86,0.000000
0.870000,66.347298,87,0.000000
0.880000,64.511734,88,0.000000
0.890000,64.050522,89,0.000000
0.900000,63.861069,90,0.000000
0.910000,62.410576,91,0.000000
0.920000,62.484364,92,0.000000
0.930000,62.282677,93,0.000000
0.940000,64.351242,94,0.000000
0.950000,65.042702,95,0.000000
0.960000,64.786346,96,0.000000
0.970000,66.174606,97,0.000000
0.980000,66.926056,98,0.000000
0.990000,65.898254,99,0.000000
1.000000,65.628082,100,0.000000
0.010000,100.080399,1,5.514948
0.020000,100.956970,2,6.239182
0.030000,104.084892,3,7.222358
0.040000,102.589882,4,5.748774
0.050000,103.949356,5,6.284911
0.060000,104.075439,6,6.158943
0.070000,105.324661,7,7.045349
0.080000,102.143394,8,4.650939
0.090000,104.522217,9,6.753647
0.100000,102.910774,10,4.578479
0.110000,105.329124,11,6.073790
0.120000,105.137421,12,6.167678
0.130000,106.165581,13,6.214888
0.140000,104.433273,14,4.954179
0.150000,105.201790,15,4.592583
0.160000,106.569702,16,5.998295
0.170000,106.424362,17,6.268437
0.180000,107.182716,18,6.045735
0.190000,109.337189,19,8.309938
0.200000,108.809868,20,6.800496
0.210000,109.928017,21,7.790175
0.220000,110.149559,22,7.863410
0.230000,112.388878,23,10.306081
0.240000,112.855309,24,9.508480
0.250000,115.179749,25,12.329053
0.260000,114.989304,26,10.912371
0.270000,112.968887,27,8.416498
0.280000,113.392326,28,10.252865
0.290000,114.671425,29,11.104706
0.300000,113.376823,30,9.356430
0.310000,116.028725,31,11.902206
0.320000,118.673347,32,17.339813
0.330000,116.831482,33,11.559001
0.340000,117.578659,34,13.392081
0.350000,115.147469,35,8.237779
0.360000,114.760536,36,7.929743
0.370000,118.990021,37,14.543860
0.380000,120.039673,37,15.863031
0.390000,121.564270,37,18.958076
0.400000,119.191505,38,13.868301
0.410000,122.219215,38,19.621696
0.420000,123.330864,38,20.671776
0.430000,126.344749,38,25.618996
0.440000,125.380081,38,24.158279
0.450000,118.898399,39,12.779389
0.460000,117.611351,40,9.867488
0.470000,121.129646,40,16.826042
0.480000,119.888245,41,12.220179
0.490000,119.018738,42,10.989900
0.500000,119.786133,43,11.986219
0.510000,122.168304,43,16.162888
0.520000,121.672623,43,15.509785
0.530000,120.932213,43,14.499688
0.540000,121.243675,43,15.570750
0.550000,122.503983,43,16.858002
0.560000,125.881378,43,24.569727
0.570000,125.124046,43,23.035660
0.580000,122.616257,43,16.534922
0.590000,118.617119,44,9.712805
0.600000,119.288666,45,9.256346
0.610000,120.341995,45,11.177420
0.620000,120.861198,45,12.634439
0.630000,122.782494,45,15.832073
0.640000,123.228539,45,17.353077
0.650000,123.766533,45,18.168325
0.660000,125.264107,45,21.366631
0.670000,124.507156,45,20.067299
0.680000,126.782364,45,23.061863
0.690000,128.509644,45,26.762329
0.700000,129.144150,45,28.579306
0.710000,129.496902,45,28.206173
0.720000,127.853378,45,26.079769
0.730000,130.022797,45,29.215744
0.740000,127.743065,45,26.142241
0.750000,129.595673,45,28.687523
0.760000,128.145340,45,26.277378
0.770000,128.079239,45,27.089218
0.780000,128.168518,45,27.376625
0.790000,128.395248,45,27.480713
0.800000,130.417389,45,30.042112
0.810000,132.432495,45,33.331284
0.820000,130.590714,45,30.746397
0.830000,132.006302,45,32.705990
0.840000,129.831818,45,29.623446
0.850000,131.815048,45,32.630417
0.860000,132.938095,45,33.505020
0.870000,133.441269,45,34.339859
0.880000,131.037216,45,31.306339
0.890000,131.413849,45,32.380104
0.900000,132.064636,45,33.085735
0.910000,131.583954,45,32.878761
0.920000,130.938049,45,31.652468
0.930000,130.071411,45,31.090214
0.940000,129.630081,45,29.830830
0.950000,130.334671,45,31.116098
0.960000,134.647476,45,35.125992
0.970000,134.240631,45,34.556168
0.980000,129.316757,45,29.613062
0.990000,131.283310,45,31.639206
1.000000,133.391846,45,33.454338
0.010000,100.630333,1,4.483873
0.020000,102.249527,2,5.438982
0.030000,103.393921,3,7.065695
0.040000,105.527298,4,7.708546
0.050000,104.970306,5,6.965856
0.060000,107.324081,6,9.402821
0.070000,105.294716,7,7.648281
0.080000,103.811707,8,6.224023
0.090000,102.272942,9,4.781050
0.100000,104.519150,10,6.950046
0.110000,104.016983,11,5.090439
0.120000,104.917595,12,5.711158
0.130000,102.946884,13,4.090211
0.140000,102.827812,14,4.345820
0.150000,100.885445,15,3.111285
0.160000,98.584488,16,1.284871
0.170000,98.480942,17,2.163523
0.180000,101.496651,18,2.262863
0.190000,100.759216,19,2.045257
0.200000,99.857414,20,2.320053
0.210000,98.173065,21,1.203493
0.220000,98.205193,22,0.785334
0.230000,95.928284,23,0.512804
0.240000,99.455666,24,1.186249
0.250000,102.319839,25,2.036917
0.260000,101.540825,26,1.049030
0.270000,99.942451,27,0.844943
0.280000,99.631424,28,0.924348
0.290000,98.313423,29,0.282746
0.300000,94.985626,30,0.163550
0.310000,96.926155,31,0.172964
0.320000,96.555031,32,0.260992
0.330000,97.618530,33,0.042074
0.340000,98.725189,34,0.102061
0.350000,95.991386,35,0.081687
0.360000,96.940018,36,0.000000
0.370000,97.613983,37,0.036144
0.380000,98.079941,38,0.000000
0.390000,97.785995,39,0.045049
0.400000,99.306908,40,0.000000
0.410000,98.900650,41,0.038720
0.420000,97.829514,42,0.000000
0.430000,98.821823,43,0.000000
0.440000,101.971107,44,0.000000
0.450000,101.853004,45,0.000000
0.460000,105.779984,46,0.000000
0.470000,109.614876,47,0.091328
0.480000,108.708862,48,0.000000
0.490000,112.291809,49,0.000000
0.500000,113.380661,50,0.000000
0.510000,115.951111,51,0.000000
0.520000,117.392181,52,0.000000
0.530000,116.298264,53,0.000000
0.540000,117.080292,54,0.000000
0.550000,119.507355,55,0.000000
0.560000,123.912666,55,0.000000
0.570000,126.790977,55,0.000000
0.580000,124.686241,55,0.000000
0.590000,124.869911,55,0.000000
0.600000,124.516197,55,0.000000
0.610000,129.524719,55,0.000000
0.620000,130.739487,55,0.000000
0.630000,130.352676,55,0.000000
0.640000,130.857590,55,0.000000
0.650000,129.078186,55,0.000000
0.660000,138.701050,55,0.000000
0.670000,132.362000,55,0.000000
0.680000,137.112579,55,0.000000
0.690000,143.971466,55,0.000000
0.700000,144.210815,55,0.000000
0.710000,147.958603,55,0.000000
0.720000,148.103928,55,0.000000
0.730000,150.846359,55,0.000000
0.740000,148.581711,55,0.000000
0.750000,148.655975,55,0.000000
0.760000,149.969604,55,0.000000
0.770000,146.001648,55,0.000000
0.780000,143.777603,55,0.000000
0.790000,143.738083,55,0.000000
0.800000,145.299362,55,0.000000
0.810000,147.977798,55,0.000000
0.820000,140.849197,55,0.000000
0.830000,134.715500,55,0.000000
0.840000,132.942413,55,0.000000
0.850000,137.085342,55,0.000000
0.860000,139.729355,55,0.000000
0.870000,141.644638,55,0.000000
0.880000,140.301620,55,0.000000
0.890000,140.028748,55,0.000000
0.900000,140.233368,55,0.000000
0.910000,142.620407,55,0.000000
0.920000,144.691284,55,0.000000
0.930000,147.492935,55,0.000000
0.940000,150.663696,55,0.000000
0.950000,154.630127,55,0.000000
0.960000,150.111435,55,0.000000
0.970000,152.894073,55,0.000000
0.980000,153.893158,55,0.000000
0.990000,156.231247,55,0.000000
1.000000,155.756180,55,0.000000
0.010000,98.652344,1,3.824732
0.020000,102.331978,2,5.380068
0.030000,103.602310,3,6.784756
0.040000,106.597824,4,8.226406
0.050000,107.621597,5,8.854902
0.060000,109.525764,6,11.315041
0.070000,107.891670,7,9.772945
0.080000,109.714188,8,12.170298
0.090000,111.433380,9,13.015584
0.100000,112.970024,10,14.918516
0.110000,117.742943,11,20.506378
0.120000,119.706741,12,21.375839
0.130000,120.462601,12,23.699099
0.140000,125.381882,12,31.037834
0.150000,124.288284,12,29.817497
0.160000,127.366272,12,32.483528
0.170000,130.296951,12,35.937260
0.180000,128.129272,12,34.366077
0.190000,128.291245,12,33.829315
0.200000,126.548393,12,31.421375
0.210000,128.676117,12,34.196827
0.220000,130.292725,12,36.465969
0.230000,129.881042,12,36.475571
0.240000,130.468353,12,36.750290
0.250000,131.719009,12,38.253082
0.260000,138.820908,12,45.791046
0.270000,136.949066,12,43.866783
0.280000,137.687057,12,43.130020
0.290000,144.107407,12,50.764404
0.300000,144.281570,12,50.786140
0.310000,144.616058,12,51.496185
0.320000,149.203629,12,55.786705
0.330000,150.143158,12,57.224751
0.340000,153.128067,12,61.208954
0.350000,148.434921,12,55.317207
0.360000,148.266052,12,54.776257
0.370000,146.981033,12,52.915817
0.380000,148.745163,12,54.950783
0.390000,151.751022,12,57.337208
0.400000,156.375046,12,61.312782
0.410000,156.479050,12,62.833031
0.420000,162.161957,12,67.569336
0.430000,165.084106,12,71.075516
0.440000,166.313019,12,72.305328
0.450000,167.846664,12,73.054199
0.460000,166.877289,12,71.992905
0.470000,165.941849,12,70.580574
0.480000,169.164703,12,74.202019
0.490000,170.186127,12,76.202217
0.500000,168.625992,12,74.100449
0.510000,172.808746,12,78.089157
0.520000,177.907654,12,81.852081
0.530000,177.112335,12,81.656258
0.540000,174.673691,12,79.428680
0.550000,172.839493,12,76.781540
0.560000,172.134308,12,77.461517
0.570000,172.421173,12,77.177139
0.580000,171.866959,12,76.865593
0.590000,173.933640,12,78.120872
0.600000,171.185959,12,75.016891
0.610000,177.558914,12,79.954491
0.620000,179.535599,12,82.616219
0.630000,183.643814,12,87.714706
0.640000,187.343567,12,89.550995
0.650000,197.497559,12,101.418091
0.660000,197.726456,12,101.095261
0.670000,198.211594,12,102.140862
0.680000,200.097000,12,102.867584
0.690000,192.292511,12,96.147636
0.700000,192.900909,12,96.001038
0.710000,201.102036,12,104.510010
0.720000,205.141144,12,107.531494
0.730000,202.344711,12,105.480942
0.740000,201.061447,12,104.403641
0.750000,201.024475,12,103.696503
0.760000,197.426422,12,100.990982
0.770000,197.064423,12,99.606316
0.780000,191.514618,12,94.222237
0.790000,192.641479,12,94.915871
0.800000,191.710190,12,94.239616
0.810000,193.663940,12,95.252731
0.820000,189.608078,12,91.850433
0.830000,202.909073,12,105.009796
0.840000,200.289993,12,102.197067
0.850000,198.718460,12,100.556793
0.860000,198.222824,12,99.717224
0.870000,190.228455,12,91.947632
0.880000,195.094650,12,96.939941
0.890000,196.056305,12,97.777061
0.900000,197.170456,12,98.227356
0.910000,196.791428,12,97.716301
0.920000,197.264984,12,98.551369
0.930000,200.056335,12,100.845146
0.940000,202.057251,12,102.886154
0.950000,198.130722,12,98.298210
0.960000,203.413345,12,103.876007
0.970000,205.050644,12,105.669067
0.980000,206.692978,12,106.970917
0.990000,198.435364,12,98.537033
1.000000,196.636322,12,96.968437
0.010000,99.578781,1,3.777953
0.020000,100.969269,2,5.096026
0.030000,99.028969,3,3.279110
0.040000,100.445770,4,3.740068
0.050000,100.779655,5,5.296284
0.060000,98.932152,6,3.626175
0.070000,101.891525,7,4.545918
0.080000,104.383011,8,6.521530
0.090000,105.049332,9,6.403391
0.100000,104.078423,10,5.697293
0.110000,102.102188,11,4.334545
0.120000,102.034760,12,3.527710
0.130000,100.820488,13,2.594376
0.140000,101.117859,14,3.475495
0.150000,97.727020,15,1.461402
0.160000,99.448654,16,1.669726
0.170000,100.475433,17,2.415712
0.180000,100.858635,18,2.369339
0.190000,101.314041,19,2.118933
0.200000,104.506447,20,3.597946
0.210000,105.623703,21,5.310205
0.220000,104.603203,22,3.259396
